region_id,country_name,gdp,composition_food_organic_waste_percent,composition_glass_percent,composition_metal_percent,composition_other_percent,composition_paper_cardboard_percent,composition_plastic_percent,composition_rubber_leather_percent,composition_wood_percent,composition_yard_garden_green_waste_percent,other_information_information_system_for_solid_waste_management,other_information_national_agency_to_enforce_solid_waste_laws_and_regulations,other_information_national_law_governing_solid_waste_management_in_the_country,other_information_ppp_rules_and_regulations,other_information_summary_of_key_solid_waste_information_made_available_to_the_public,population_population_number_of_people,special_waste_agricultural_waste_tons_year,special_waste_construction_and_demolition_waste_tons_year,special_waste_e_waste_tons_year,special_waste_hazardous_waste_tons_year,special_waste_industrial_waste_tons_year,special_waste_medical_waste_tons_year,total_msw_total_msw_generated_tons_year,waste_collection_coverage_rural_percent_of_geographic_area,waste_collection_coverage_rural_percent_of_households,waste_collection_coverage_rural_percent_of_population,waste_collection_coverage_rural_percent_of_waste,waste_collection_coverage_total_percent_of_geographic_area,waste_collection_coverage_total_percent_of_households,waste_collection_coverage_total_percent_of_population,waste_collection_coverage_total_percent_of_waste,waste_collection_coverage_urban_percent_of_geographic_area,waste_collection_coverage_urban_percent_of_households,waste_collection_coverage_urban_percent_of_population,waste_collection_coverage_urban_percent_of_waste,waste_treatment_anaerobic_digestion_percent,waste_treatment_compost_percent,waste_treatment_controlled_landfill_percent,waste_treatment_incineration_percent,waste_treatment_landfill_unspecified_percent,waste_treatment_open_dump_percent,waste_treatment_other_percent,waste_treatment_recycling_percent,waste_treatment_sanitary_landfill_landfill_gas_system_percent,waste_treatment_unaccounted_for_percent,waste_treatment_waterways_marine_percent,where_where_is_this_data_measured
LCN,Cayman Islands,66207.44531,10.9,3.5,6.2,11.4,31.1,11.0,2.6713207547169815,7.3,18.6,,Yes,Yes,,,59172,90015688.23649433,57779234.47121622,242295.0434065934,6934516.75975678,315096014.47525,3399482.6000285717,60000.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,21.0,44.35626678571428,79.0,38.025,
ECS,Cyprus,39544.68359,41.47,2.66,3.25,10.07,25.7,14.77,2.6713207547169815,2.08,11.419939176078948,Yes,Yes,Yes,No,Yes,1198575,112018.0,1377767.0,18137.0,173377.0,315096014.47525,21404.0,769485.125,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,92.42,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,4.62,42.213099385581394,28.434393906458336,74.49,54.79139928529412,13.236199999999998,13.31,44.35626678571428,7.58,38.025,
ECS,Czech Republic,40836.32813,62.3,2.4,8.4,14.9,9.1,2.2,2.6713207547169815,0.7,11.419939176078948,,Yes,Yes,Yes,,10669709,583264.0,13379041.0,79581.0,1162342.0,315096014.47525,797432.0,5334854.5,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,100.0,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,4.22,42.213099385581394,17.68,52.59,54.79139928529412,13.236199999999998,25.5,44.35626678571428,0.01,38.025,
ECS,Germany,53784.78125,30.0,10.0,1.4,17.7,24.0,13.0,4.0,4.77203125,11.419939176078948,,Yes,Yes,Yes,Yes,83132800,15011037.0,275413069.0,2465085.0,21812660.0,315096014.47525,8821344.0,50627876.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,97.55,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,18.23,42.213099385581394,31.71,0.21,54.79139928529412,13.236199999999998,47.83,44.35626678571428,2.02,38.025,
MEA,Djibouti,6596.775391,41.734392369375,4.756172671654971,4.276837596482353,18.418010410914285,15.277361084602273,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,,,,,,746221,90015688.23649433,57779234.47121622,900.0,6934516.75975678,315096014.47525,3399482.6000285717,114997.249,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,
LCN,Dominica,11708.63965,45.0,8.0,5.0,14.0,12.0,16.0,2.6713207547169815,4.77203125,11.419939176078948,Yes,Yes,Yes,No,,72400,90015688.23649433,57779234.47121622,242295.0434065934,627.0,315096014.47525,3399482.6000285717,13176.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,94.0,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,94.0,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,6.0,38.025,Disposal site
ECS,Denmark,57821.19922,12.78,5.78,6.29,23.86,11.57,1.61,0.0,7.65,30.46,Yes,Yes,Yes,Yes,Yes,5818553,1087281.0,11402900.0,168614.0,1718394.0,315096014.47525,317413.0,4910858.5,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,100.0,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,18.99,42.213099385581394,52.59,1.13,54.79139928529412,13.236199999999998,27.27,44.35626678571428,0.02,38.025,
LCN,Dominican Republic,15328.35254,51.0,6.0,3.0,10.0,16.0,10.0,2.6713207547169815,4.0,11.419939176078948,No,Yes,No,No,,10528394,90015688.23649433,57779234.47121622,57000.0,6934516.75975678,315096014.47525,3399482.6000285717,4063910.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,74.9,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,72.5758314,13.236199999999998,8.2,0.1,19.1241686,38.025,Other
MEA,Algeria,11826.16504,54.4,1.2,2.8,0.8,9.8,16.9,12.6,1.5,11.419939176078948,Yes,Yes,Yes,,Yes,40606052,90015688.23649433,11000000.0,252000.0,330000.0,2547000.0,30000.0,12378740.0,100.0,38.385555555555555,87.5,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,87.5,69.46555555555557,0.2,1.0,2.0,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,8.0,89.0,32.822129772340425,38.025,Disposal Site
LCN,Ecuador,11896.37695,58.67,3.01,1.53,13.78,10.25,11.44,0.45,0.86,11.419939176078948,Yes,Yes,No,Yes,Yes,16144368,90015688.23649433,57779234.47121622,73000.0,193812.0,315096014.47525,11292.0,5297211.143,100.0,63.4,50.99739130434783,31.75,100.0,88.4,73.49010869565218,85.02063013700001,100.0,99.3,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,22.28,13.236199999999998,12.9,53.22,11.6,38.025,
MEA,"Egypt, Arab Rep.",10301.10742,56.0,4.0,2.0,15.0,10.0,13.0,2.6713207547169815,4.77203125,11.419939176078948,Yes,Yes,No,Yes,,87813256,30000000.0,4000000.0,497000.0,380000.0,6000000.0,28300.0,21000000.0,100.0,38.385555555555555,15.0,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,57.5,69.46555555555557,0.2,7.0,42.213099385581394,28.434393906458336,7.0,84.0,13.236199999999998,12.5,44.35626678571428,32.822129772340425,38.025,Disposal Site
SSF,Eritrea,1714.552368,41.734392369375,4.756172671654971,4.276837596482353,18.418010410914285,15.277361084602273,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,,,,,,4474690,90015688.23649433,57779234.47121622,3800.0,6934516.75975678,315096014.47525,3399482.6000285717,726957.37,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,
ECS,Spain,40985.55859,49.0,8.0,3.0,14.0,15.0,9.0,2.6713207547169815,2.0,11.419939176078948,No,Yes,Yes,Yes,Yes,47076780,8058640.0,52155411.0,1202597.0,2984518.0,315096014.47525,2990346.0,22408548.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,100.0,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,16.45,42.213099385581394,11.62,55.09,54.79139928529412,13.236199999999998,16.84,44.35626678571428,32.822129772340425,38.025,
ECS,Estonia,36956.28516,36.7,8.3,2.6,15.9,17.5,18.6,2.6713207547169815,0.4,11.419939176078948,Yes,Yes,Yes,No,Yes,1326590,149633.0,18094986.0,34312.0,10410321.0,315096014.47525,1750157.0,489511.7188,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,86.89,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,3.6,7.4,51.37,47.84269841269842,54.79139928529412,13.236199999999998,24.74,44.35626678571428,12.89,38.025,
SSF,Ethiopia,1779.083984,87.6,0.8,1.2,4.4,3.8,2.3,2.6713207547169815,4.77203125,11.419939176078948,,Yes,Yes,,,99873032,90015688.23649433,57779234.47121622,49000.0,6934516.75975678,315096014.47525,3399482.6000285717,6532786.97,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,50.0,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,43.0,13.236199999999998,17.371565905725806,44.35626678571428,57.0,38.025,
ECS,Finland,48814.30859,35.88,9.24,1.7,13.13,37.83,1.45,2.6713207547169815,0.73,11.419939176078948,Yes,Yes,Yes,Yes,Yes,5520314,1079091.0,84662998.0,212954.0,1998693.0,315096014.47525,1006713.0,3124497.75,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,100.0,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,12.45,42.213099385581394,47.92,11.5,54.79139928529412,13.236199999999998,28.12,44.35626678571428,0.01,38.025,
EAS,Fiji,10787.68555,33.2,4.1,1.9,3.5,12.5,7.5,0.1,4.77203125,37.2,,Yes,Yes,Yes,,867086,90015688.23649433,57779234.47121622,4600.0,6934516.75975678,315096014.47525,316.16,189389.594,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,52.0,54.79139928529412,13.236199999999998,5.45,44.35626678571428,42.55,38.025,Household waste collected
ECS,France,46110.18359,32.0,10.0,3.0,26.0,20.0,9.0,2.6713207547169815,4.77203125,11.419939176078948,,Yes,Yes,Yes,,67059888,11304163.0,236301207.0,2218682.0,10783405.0,315096014.47525,4867183.0,36748820.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,100.0,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,17.26,42.213099385581394,34.7,25.76,54.79139928529412,13.236199999999998,22.26,44.35626678571428,0.02,38.025,
ECS,Faeroe Islands,44402.87891,41.734392369375,4.756172671654971,4.276837596482353,18.418010410914285,15.277361084602273,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,,,Yes,No,,48842,90015688.23649433,57779234.47121622,242295.0434065934,6934516.75975678,315096014.47525,3399482.6000285717,61000.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,67.0,44.35626678571428,33.0,38.025,
EAS,"Micronesia, Fed. Sts.",3440.064209,23.83,7.07,16.73,9.32,13.3,26.17,3.58,4.77203125,11.419939176078948,,Yes,Yes,,,104937,90015688.23649433,57779234.47121622,200.0,6934516.75975678,315096014.47525,73.47,26039.57,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,8.0,85.02063013700001,100.0,79.05111111111111,35.0,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,
SSF,Gabon,18514.65234,41.734392369375,4.756172671654971,4.276837596482353,18.418010410914285,15.277361084602273,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,,,,Yes,,1086137,90015688.23649433,57779234.47121622,14000.0,6934516.75975678,315096014.47525,3399482.6000285717,238102.31,100.0,38.385555555555555,3.8,31.75,100.0,60.02583333333333,23.6,85.02063013700001,100.0,79.05111111111111,28.5,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,
ECS,United Kingdom,46290.12109,16.7,2.2,3.5,28.2,18.9,20.2,2.6713207547169815,7.6,2.7,Yes,Yes,Yes,No,,66460344,10365788.0,156803699.0,3584126.0,5755258.0,315096014.47525,4218205.0,30771140.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,97.43,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,16.23,42.213099385581394,31.38,22.568,54.79139928529412,13.236199999999998,27.25,44.35626678571428,2.572,38.025,
ECS,Georgia,12605.13965,39.0,3.0,5.0,16.0,34.0,3.0,2.6713207547169815,4.77203125,11.419939176078948,No,No,Yes,,,3717100,90015688.23649433,57779234.47121622,21000.0,6934516.75975678,315096014.47525,3399482.6000285717,800000.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,60.0,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,
SSF,Ghana,3092.596924,67.0,0.0,1.0,25.0,3.0,4.0,2.6713207547169815,4.77203125,11.419939176078948,,Yes,Yes,Yes,,21542008,90015688.23649433,57779234.47121622,39000.0,6934516.75975678,315096014.47525,3399482.6000285717,3538274.978,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,
ECS,Gibraltar,43711.80078,24.57,4.42,4.37,14.38,33.65,15.86,2.6713207547169815,4.77203125,11.419939176078948,,Yes,Yes,Yes,Yes,33623,90015688.23649433,30000.0,201.44,58995.04,315096014.47525,3399482.6000285717,16954.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,
SSF,Guinea,1622.776855,58.0,1.0,1.0,27.0,9.0,4.0,2.6713207547169815,4.77203125,11.419939176078948,,,Yes,Yes,,8132552,90015688.23649433,57779234.47121622,8000.0,6934516.75975678,315096014.47525,3399482.6000285717,596911.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,5.0,44.35626678571428,95.0,38.025,
SSF,"Gambia, The",2180.855713,35.0,1.9,2.1,51.4,9.7,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,,Yes,Yes,No,,1311349,90015688.23649433,57779234.47121622,2200.0,6934516.75975678,315096014.47525,3399482.6000285717,193440.54,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,
SSF,Guinea-Bissau,1800.068604,41.734392369375,4.756172671654971,4.276837596482353,18.418010410914285,15.277361084602273,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,,,,,,1770526,90015688.23649433,57779234.47121622,1000.0,6934516.75975678,315096014.47525,3399482.6000285717,289514.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,
SSF,Equatorial Guinea,24827.07227,41.734392369375,4.756172671654971,4.276837596482353,18.418010410914285,15.277361084602273,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,,,,,,1221490,90015688.23649433,57779234.47121622,242295.0434065934,6934516.75975678,315096014.47525,3399482.6000285717,198443.06,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,
ECS,Greece,30465.44922,40.0,3.0,3.0,9.0,29.0,14.0,2.0,4.77203125,11.419939176078948,No,Yes,Yes,Yes,Yes,10716322,575225.0,59985396.0,188460.0,221041.0,315096014.47525,251623.0,5615352.5,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,80.0,54.79139928529412,1.0,19.0,44.35626678571428,32.822129772340425,38.025,
LCN,Grenada,13207.71191,27.1,3.1,2.4,36.5,13.6,16.4,0.9,4.77203125,11.419939176078948,Yes,Yes,Yes,Yes,,105481,90015688.23649433,57779234.47121622,800.0,6934516.75975678,315096014.47525,3399482.6000285717,29536.11394,100.0,38.385555555555555,50.99739130434783,31.75,100.0,98.3,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,0.2,98.3,28.434393906458336,47.84269841269842,54.79139928529412,1.5,17.371565905725806,44.35626678571428,32.822129772340425,38.025,Disposal Site
ECS,Greenland,43948.5625,42.8,7.1,2.0,33.4,11.4,2.4,2.6713207547169815,1.0,11.419939176078948,,,Yes,No,,56905,90015688.23649433,57779234.47121622,242295.0434065934,730.0,315096014.47525,3399482.6000285717,50000.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,40.0,60.0,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,
LCN,Guatemala,8125.364746,37.71449118,4.39183558,4.276837596482353,18.01847364,16.04670215,17.29080875,2.6713207547169815,4.77203125,6.537688691,,,No,Yes,,16252429,90015688.23649433,57779234.47121622,55000.0,10051.0,315096014.47525,818.6,2756740.971,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,77.7,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,9.6,28.434393906458336,47.84269841269842,69.8,13.236199999999998,17.371565905725806,15.4,5.2,38.025,
EAS,Guam,59074.94141,27.3,4.6,9.0,8.7,28.5,12.4,3.1,6.4,11.419939176078948,,Yes,Yes,Yes,Yes,159973,90015688.23649433,57779234.47121622,242295.0434065934,6934516.75975678,315096014.47525,3399482.6000285717,141500.0,100.0,38.385555555555555,100.0,31.75,100.0,60.02583333333333,100.0,85.02063013700001,100.0,79.05111111111111,100.0,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.85,64.0,18.15,38.025,
LCN,Guyana,9812.089844,50.1,4.7,4.2,12.1,10.7,14.2,1.5,2.5,11.419939176078948,No,Yes,No,No,No,746556,90015688.23649433,57779234.47121622,5000.0,741.78,315096014.47525,3399482.6000285717,179251.5,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,89.0,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,61.37,54.79139928529412,13.236199999999998,0.54,44.35626678571428,38.09,38.025,Other
EAS,"Hong Kong SAR, China",57215.96875,35.0,3.0,2.0,14.0,22.0,21.0,2.6713207547169815,3.0,11.419939176078948,Yes,Yes,Yes,Yes,Yes,7305700,90015688.23649433,1533000.0,70000.0,54812.0,315096014.47525,2268.0,5679816.465,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,100.0,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,66.0,54.79139928529412,13.236199999999998,34.0,44.35626678571428,32.822129772340425,38.025,
LCN,Honduras,5395.61377,57.9,1.27,2.11,6.62,17.36,14.41,0.33,4.77203125,11.419939176078948,No,,Yes,Yes,,9112867,90015688.23649433,57779234.47121622,1700.0,253.14,315096014.47525,3399482.6000285717,2162027.696,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,64.6,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,59.9,28.434393906458336,47.84269841269842,15.0,13.236199999999998,17.371565905725806,11.3,13.8,38.025,
ECS,Croatia,28829.35547,30.9,3.7,2.1,11.5,23.2,22.9,2.6713207547169815,4.77203125,5.7,Yes,Yes,Yes,Yes,,4067500,395664.0,805354.0,58078.0,130326.0,315096014.47525,56814.0,1810037.5,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,97.76,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,1.69,42.213099385581394,28.434393906458336,79.75,54.79139928529412,13.236199999999998,16.32,44.35626678571428,2.24,38.025,
LCN,Haiti,2952.618652,61.3,1.6,2.5,16.8,4.1,12.7,2.6713207547169815,1.0,11.419939176078948,No,No,No,No,No,10847334,90015688.23649433,57779234.47121622,6000.0,6934516.75975678,315096014.47525,3399482.6000285717,2309852.455,100.0,0.4,50.99739130434783,31.75,100.0,12.4,73.49010869565218,85.02063013700001,100.0,79.05111111111111,23.8,69.46555555555557,0.2,8.138041567499998,9.94,28.434393906458336,47.84269841269842,54.79139928529412,13.236199999999998,17.371565905725806,44.35626678571428,90.06,38.025,Source
ECS,Hungary,32643.49023,22.5,3.5,1.8,45.9,13.4,13.0,2.6713207547169815,4.77203125,11.419939176078948,Yes,Yes,Yes,Yes,Yes,9769949,699238.0,7605276.0,50066.0,596554.0,315096014.47525,489182.0,3780970.25,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,99.94,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,6.22,42.213099385581394,14.14,53.64,54.79139928529412,13.236199999999998,25.94,44.35626678571428,0.06,38.025,
EAS,Indonesia,10531.19824,53.8,2.5,1.8,12.9,14.9,14.0,2.6713207547169815,4.77203125,11.419939176078948,,Yes,Yes,Yes,,261115456,122000000.0,57779234.47121622,1274000.0,23000000.0,315096014.47525,82125.0,65200000.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,45.0,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,69.0,10.0,14.0,7.0,44.35626678571428,32.822129772340425,38.025,
ECS,Isle of Man,44203.62109,41.734392369375,4.756172671654971,4.276837596482353,18.418010410914285,15.277361084602273,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,Yes,Yes,Yes,,Yes,80759,90015688.23649433,122965.0,242295.0434065934,6934516.75975678,48783.0,3399482.6000285717,50551.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,96.0,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,25.0,25.0,54.79139928529412,13.236199999999998,50.0,44.35626678571428,32.822129772340425,38.025,
SAS,India,6496.807617,41.734392369375,4.756172671654971,4.276837596482353,18.418010410914285,15.277361084602273,11.687394075668571,2.6713207547169815,4.77203125,11.419939176078948,No,Yes,Yes,Yes,Yes,1352617344,90015688.23649433,27500000.0,1700000.0,7467000.0,315096014.47525,180784.5,189750000.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,78.19,0.2,18.0,42.213099385581394,28.434393906458336,47.84269841269842,77.0,13.236199999999998,5.0,44.35626678571428,32.822129772340425,38.025,
ECS,Ireland,83388.71875,16.6,8.5,3.7,25.8,25.0,12.4,2.6713207547169815,1.9,6.1,,Yes,Yes,Yes,Yes,4867316,554285.0,7898378.0,212874.0,482907.0,315096014.47525,776112.0,2910655.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,92.04,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,6.0,41.0,17.0,47.84269841269842,54.79139928529412,2.0,33.0,44.35626678571428,1.0,38.025,
MEA,"Iran, Islamic Rep.",14535.8623,72.9,1.9,2.3,5.0,7.3,8.5,1.1,1.3,11.419939176078948,No,Yes,Yes,Yes,No,80277424,16049000.0,80000000.0,630000.0,8000000.0,30000000.0,1609650.0,17885000.0,100.0,38.385555555555555,100.0,31.75,100.0,60.02583333333333,100.0,85.02063013700001,100.0,79.05111111111111,100.0,69.46555555555557,0.3,12.0,10.0,0.4,47.84269841269842,72.0,13.236199999999998,5.0,44.35626678571428,0.3,38.025,Source
MEA,Iraq,10310.67969,68.7,2.3,0.98,6.0,9.6,5.29,5.09,0.85,0.93,No,No,No,,,36115648,90015688.23649433,57779234.47121622,221000.0,20622.0,315096014.47525,3399482.6000285717,13140000.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,76.0,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,47.84269841269842,100.0,13.236199999999998,17.371565905725806,44.35626678571428,32.822129772340425,38.025,Source
ECS,Iceland,55274.1875,10.0,4.756172671654971,4.276837596482353,18.418010410914285,38.0,9.0,2.6713207547169815,29.0,14.0,,Yes,Yes,No,Yes,343400,5000.0,1000.0,7600.0,7000.0,10000.0,3399482.6000285717,225270.4063,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,100.0,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,2.86,42.213099385581394,1.9,30.29,54.79139928529412,9.14,55.81,44.35626678571428,32.822129772340425,38.025,
MEA,Israel,37687.74609,34.0,3.0,3.0,16.0,24.0,18.0,2.6713207547169815,4.77203125,2.0,,Yes,Yes,,Yes,8380100,90015688.23649433,7000000.0,120000.0,321000.0,315096014.47525,3399482.6000285717,5400000.0,100.0,38.385555555555555,50.99739130434783,31.75,100.0,60.02583333333333,73.49010869565218,85.02063013700001,100.0,79.05111111111111,81.22274999999999,69.46555555555557,0.2,8.138041567499998,42.213099385581394,28.434393906458336,75.0,54.79139928529412,13.236199999999998,25.0,44.35626678571428,32.822129772340425,38.025,
